,0
"GBR Manufacture of motor vehicles, trailers and semi-trailers",1942.1
GBR Manufacture of other transport equipment,1013.2
GBR Manufacture of furniture; other manufacturing,2177.1
GBR Repair and installation of machinery and equipment,318.9
"GBR Electricity, gas, steam and air conditioning supply",178380.4
"GBR Water collection, treatment and supply",730.0
"GBR Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",2155.3
GBR Construction,11461.5
GBR Wholesale and retail trade and repair of motor vehicles and motorcycles,2176.1
"GBR Wholesale trade, except of motor vehicles and motorcycles",5859.0
"GBR Retail trade, except of motor vehicles and motorcycles",4198.7
GBR Land transport and transport via pipelines,23937.6
GBR Water transport,26456.4
GBR Air transport,36955.3
GBR Warehousing and support activities for transportation,1099.3
GBR Postal and courier activities,1370.1
GBR Accommodation and food service activities,3317.2
GBR Publishing activities,339.0
"GBR Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",175.9
GBR Telecommunications,468.9
"GBR Computer programming, consultancy and related activities; information service activities",412.5
"GBR Financial service activities, except insurance and pension funding",12.8
"GBR Insurance, reinsurance and pension funding, except compulsory social security",1.8
GBR Activities auxiliary to financial services and insurance activities,6.3
GBR Real estate activities,744.0
GBR Legal and accounting activities; activities of head offices; management consultancy activities,1086.5
GBR Architectural and engineering activities; technical testing and analysis,522.5
GBR Scientific research and development,302.7
GBR Advertising and market research,140.0
"GBR Other professional, scientific and technical activities; veterinary activities",274.7
GBR Administrative and support service activities,2716.4
GBR Public administration and defence; compulsory social security,8622.1
GBR Education,3336.6
GBR Human health and social work activities,3820.5
GBR Other service activities,2754.3
GBR Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,106.6
GBR Activities of extraterritorial organizations and bodies,0.0
"HUN Crop and animal production, hunting and related service activities",1736.8
HUN Forestry and logging,100.7
HUN Fishing and aquaculture,5.6
HUN Mining and quarrying,543.2
"HUN Manufacture of food products, beverages and tobacco products",981.9
"HUN Manufacture of textiles, wearing apparel and leather products",87.9
"HUN Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",59.5
HUN Manufacture of paper and paper products,102.8
HUN Printing and reproduction of recorded media,120.4
HUN Manufacture of coke and refined petroleum products ,1502.1
HUN Manufacture of chemicals and chemical products ,1630.4
HUN Manufacture of basic pharmaceutical products and pharmaceutical preparations,115.9
HUN Manufacture of rubber and plastic products,59.5
HUN Manufacture of other non-metallic mineral products,3350.6
HUN Manufacture of basic metals,1996.0
"HUN Manufacture of fabricated metal products, except machinery and equipment",246.4
"HUN Manufacture of computer, electronic and optical products",162.5
HUN Manufacture of electrical equipment,133.6
HUN Manufacture of machinery and equipment n.e.c.,82.9
"HUN Manufacture of motor vehicles, trailers and semi-trailers",181.2
HUN Manufacture of other transport equipment,8.5
HUN Manufacture of furniture; other manufacturing,34.6
HUN Repair and installation of machinery and equipment,28.7
"HUN Electricity, gas, steam and air conditioning supply",22609.2
"HUN Water collection, treatment and supply",50.8
"HUN Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",183.1
HUN Construction,568.9
HUN Wholesale and retail trade and repair of motor vehicles and motorcycles,197.5
"HUN Wholesale trade, except of motor vehicles and motorcycles",527.4
"HUN Retail trade, except of motor vehicles and motorcycles",419.4
HUN Land transport and transport via pipelines,2443.6
HUN Water transport,28.7
HUN Air transport,380.7
HUN Warehousing and support activities for transportation,1385.1
HUN Postal and courier activities,53.9
HUN Accommodation and food service activities,155.9
HUN Publishing activities,40.0
"HUN Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",60.7
HUN Telecommunications,256.6
"HUN Computer programming, consultancy and related activities; information service activities",113.9
"HUN Financial service activities, except insurance and pension funding",245.4
"HUN Insurance, reinsurance and pension funding, except compulsory social security",44.7
HUN Activities auxiliary to financial services and insurance activities,35.2
HUN Real estate activities,591.8
HUN Legal and accounting activities; activities of head offices; management consultancy activities,161.1
HUN Architectural and engineering activities; technical testing and analysis,90.7
HUN Scientific research and development,51.3
HUN Advertising and market research,28.1
"HUN Other professional, scientific and technical activities; veterinary activities",55.3
HUN Administrative and support service activities,303.6
HUN Public administration and defence; compulsory social security,797.6
HUN Education,458.9
HUN Human health and social work activities,358.8
HUN Other service activities,223.8
HUN Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,1.5
HUN Activities of extraterritorial organizations and bodies,0.0
"IDN Crop and animal production, hunting and related service activities",14828.2
IDN Forestry and logging,3630.1
IDN Fishing and aquaculture,1487.7
IDN Mining and quarrying,44539.2
"IDN Manufacture of food products, beverages and tobacco products",4154.5
"IDN Manufacture of textiles, wearing apparel and leather products",9204.2
"IDN Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1598.4
IDN Manufacture of paper and paper products,6107.3
IDN Printing and reproduction of recorded media,66.4
IDN Manufacture of coke and refined petroleum products ,10002.4
IDN Manufacture of chemicals and chemical products ,15655.2
IDN Manufacture of basic pharmaceutical products and pharmaceutical preparations,64.2
IDN Manufacture of rubber and plastic products,2338.3
IDN Manufacture of other non-metallic mineral products,33160.0
IDN Manufacture of basic metals,11288.7
"IDN Manufacture of fabricated metal products, except machinery and equipment",2482.1
"IDN Manufacture of computer, electronic and optical products",1181.2
IDN Manufacture of electrical equipment,721.1
IDN Manufacture of machinery and equipment n.e.c.,333.1
"IDN Manufacture of motor vehicles, trailers and semi-trailers",784.8
IDN Manufacture of other transport equipment,127.3
IDN Manufacture of furniture; other manufacturing,880.1
IDN Repair and installation of machinery and equipment,0.0
"IDN Electricity, gas, steam and air conditioning supply",93930.4
"IDN Water collection, treatment and supply",27.8
"IDN Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",0.0
IDN Construction,9241.7
IDN Wholesale and retail trade and repair of motor vehicles and motorcycles,1146.4
"IDN Wholesale trade, except of motor vehicles and motorcycles",5584.5
"IDN Retail trade, except of motor vehicles and motorcycles",3297.0
IDN Land transport and transport via pipelines,12254.7
IDN Water transport,20672.4
IDN Air transport,3725.0
IDN Warehousing and support activities for transportation,902.5
IDN Postal and courier activities,7.1
IDN Accommodation and food service activities,1626.2
IDN Publishing activities,9.7
"IDN Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",45.6
IDN Telecommunications,257.7
"IDN Computer programming, consultancy and related activities; information service activities",31.3
"IDN Financial service activities, except insurance and pension funding",343.6
"IDN Insurance, reinsurance and pension funding, except compulsory social security",89.3
IDN Activities auxiliary to financial services and insurance activities,0.0
IDN Real estate activities,738.8
IDN Legal and accounting activities; activities of head offices; management consultancy activities,412.7
IDN Architectural and engineering activities; technical testing and analysis,0.0
IDN Scientific research and development,0.0
IDN Advertising and market research,0.0
"IDN Other professional, scientific and technical activities; veterinary activities",0.0
IDN Administrative and support service activities,471.5
IDN Public administration and defence; compulsory social security,2218.5
IDN Education,2280.1
IDN Human health and social work activities,609.1
IDN Other service activities,3205.1
IDN Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
IDN Activities of extraterritorial organizations and bodies,0.0
"IND Crop and animal production, hunting and related service activities",44642.2
IND Forestry and logging,4317.0
IND Fishing and aquaculture,1164.7
IND Mining and quarrying,42810.5
"IND Manufacture of food products, beverages and tobacco products",2441.0
"IND Manufacture of textiles, wearing apparel and leather products",6436.8
"IND Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",902.3
IND Manufacture of paper and paper products,6811.9
IND Printing and reproduction of recorded media,260.2
IND Manufacture of coke and refined petroleum products ,34875.8
IND Manufacture of chemicals and chemical products ,50474.0
IND Manufacture of basic pharmaceutical products and pharmaceutical preparations,83.8
IND Manufacture of rubber and plastic products,697.1
IND Manufacture of other non-metallic mineral products,106905.8
IND Manufacture of basic metals,58166.8
"IND Manufacture of fabricated metal products, except machinery and equipment",3319.6
"IND Manufacture of computer, electronic and optical products",180.0
IND Manufacture of electrical equipment,881.7
IND Manufacture of machinery and equipment n.e.c.,664.3
"IND Manufacture of motor vehicles, trailers and semi-trailers",732.4
IND Manufacture of other transport equipment,226.7
IND Manufacture of furniture; other manufacturing,834.9
IND Repair and installation of machinery and equipment,0.0
"IND Electricity, gas, steam and air conditioning supply",492162.3
"IND Water collection, treatment and supply",2915.1
"IND Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",108.9
IND Construction,16295.6
IND Wholesale and retail trade and repair of motor vehicles and motorcycles,544.8
"IND Wholesale trade, except of motor vehicles and motorcycles",3747.2
"IND Retail trade, except of motor vehicles and motorcycles",6727.2
IND Land transport and transport via pipelines,41846.1
IND Water transport,10438.2
IND Air transport,3210.7
IND Warehousing and support activities for transportation,2036.8
IND Postal and courier activities,0.0
IND Accommodation and food service activities,18186.5
IND Publishing activities,0.0
"IND Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",0.0
IND Telecommunications,1286.0
"IND Computer programming, consultancy and related activities; information service activities",249.0
"IND Financial service activities, except insurance and pension funding",1095.7
"IND Insurance, reinsurance and pension funding, except compulsory social security",656.5
IND Activities auxiliary to financial services and insurance activities,0.0
IND Real estate activities,1154.4
IND Legal and accounting activities; activities of head offices; management consultancy activities,224.2
IND Architectural and engineering activities; technical testing and analysis,1614.1
IND Scientific research and development,0.0
IND Advertising and market research,0.0
"IND Other professional, scientific and technical activities; veterinary activities",0.0
IND Administrative and support service activities,6.6
IND Public administration and defence; compulsory social security,1229.3
IND Education,1257.7
IND Human health and social work activities,741.6
IND Other service activities,2758.5
IND Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
IND Activities of extraterritorial organizations and bodies,0.0
"IRL Crop and animal production, hunting and related service activities",1350.0
IRL Forestry and logging,0.4
IRL Fishing and aquaculture,234.3
IRL Mining and quarrying,357.0
"IRL Manufacture of food products, beverages and tobacco products",1360.4
"IRL Manufacture of textiles, wearing apparel and leather products",30.3
"IRL Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",61.5
IRL Manufacture of paper and paper products,39.1
IRL Printing and reproduction of recorded media,42.7
IRL Manufacture of coke and refined petroleum products ,337.4
IRL Manufacture of chemicals and chemical products ,368.0
IRL Manufacture of basic pharmaceutical products and pharmaceutical preparations,236.5
IRL Manufacture of rubber and plastic products,62.1
IRL Manufacture of other non-metallic mineral products,3871.2
IRL Manufacture of basic metals,1107.5
"IRL Manufacture of fabricated metal products, except machinery and equipment",270.2
"IRL Manufacture of computer, electronic and optical products",130.3
IRL Manufacture of electrical equipment,56.0
IRL Manufacture of machinery and equipment n.e.c.,32.3
"IRL Manufacture of motor vehicles, trailers and semi-trailers",11.9
IRL Manufacture of other transport equipment,11.0
IRL Manufacture of furniture; other manufacturing,135.8
IRL Repair and installation of machinery and equipment,3.7
"IRL Electricity, gas, steam and air conditioning supply",15108.7
"IRL Water collection, treatment and supply",33.9
"IRL Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",49.9
IRL Construction,786.5
IRL Wholesale and retail trade and repair of motor vehicles and motorcycles,140.1
"IRL Wholesale trade, except of motor vehicles and motorcycles",655.6
"IRL Retail trade, except of motor vehicles and motorcycles",743.0
IRL Land transport and transport via pipelines,2739.8
IRL Water transport,82.1
IRL Air transport,75.2
IRL Warehousing and support activities for transportation,79.8
IRL Postal and courier activities,44.7
IRL Accommodation and food service activities,462.9
IRL Publishing activities,19.4
"IRL Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",19.1
IRL Telecommunications,79.0
"IRL Computer programming, consultancy and related activities; information service activities",29.9
"IRL Financial service activities, except insurance and pension funding",78.9
"IRL Insurance, reinsurance and pension funding, except compulsory social security",47.9
IRL Activities auxiliary to financial services and insurance activities,15.7
IRL Real estate activities,25.0
IRL Legal and accounting activities; activities of head offices; management consultancy activities,54.6
IRL Architectural and engineering activities; technical testing and analysis,25.0
IRL Scientific research and development,4.9
IRL Advertising and market research,7.7
"IRL Other professional, scientific and technical activities; veterinary activities",8.6
IRL Administrative and support service activities,107.0
IRL Public administration and defence; compulsory social security,477.0
IRL Education,211.8
IRL Human health and social work activities,124.2
IRL Other service activities,76.1
IRL Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
IRL Activities of extraterritorial organizations and bodies,0.0
"ITA Crop and animal production, hunting and related service activities",8453.8
ITA Forestry and logging,29.8
ITA Fishing and aquaculture,723.9
ITA Mining and quarrying,1598.7
"ITA Manufacture of food products, beverages and tobacco products",8021.9
"ITA Manufacture of textiles, wearing apparel and leather products",5189.3
"ITA Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1385.4
ITA Manufacture of paper and paper products,4896.7
ITA Printing and reproduction of recorded media,383.3
ITA Manufacture of coke and refined petroleum products ,24293.9
ITA Manufacture of chemicals and chemical products ,14498.9
ITA Manufacture of basic pharmaceutical products and pharmaceutical preparations,1430.8
ITA Manufacture of rubber and plastic products,3181.4
ITA Manufacture of other non-metallic mineral products,48646.8
ITA Manufacture of basic metals,24334.4
"ITA Manufacture of fabricated metal products, except machinery and equipment",607.1
"ITA Manufacture of computer, electronic and optical products",281.4
ITA Manufacture of electrical equipment,684.8
ITA Manufacture of machinery and equipment n.e.c.,1973.1
"ITA Manufacture of motor vehicles, trailers and semi-trailers",1792.9
ITA Manufacture of other transport equipment,490.1
ITA Manufacture of furniture; other manufacturing,2339.6
ITA Repair and installation of machinery and equipment,505.0
"ITA Electricity, gas, steam and air conditioning supply",141257.4
"ITA Water collection, treatment and supply",1846.0
"ITA Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",5754.3
ITA Construction,4123.5
ITA Wholesale and retail trade and repair of motor vehicles and motorcycles,757.7
"ITA Wholesale trade, except of motor vehicles and motorcycles",7225.6
"ITA Retail trade, except of motor vehicles and motorcycles",1762.7
ITA Land transport and transport via pipelines,21510.4
ITA Water transport,15759.1
ITA Air transport,9526.1
ITA Warehousing and support activities for transportation,2720.9
ITA Postal and courier activities,49.9
ITA Accommodation and food service activities,1721.9
ITA Publishing activities,22.3
"ITA Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",26.7
ITA Telecommunications,26.3
"ITA Computer programming, consultancy and related activities; information service activities",230.5
"ITA Financial service activities, except insurance and pension funding",324.7
"ITA Insurance, reinsurance and pension funding, except compulsory social security",5.4
ITA Activities auxiliary to financial services and insurance activities,70.7
ITA Real estate activities,223.7
ITA Legal and accounting activities; activities of head offices; management consultancy activities,488.7
ITA Architectural and engineering activities; technical testing and analysis,151.7
ITA Scientific research and development,150.9
ITA Advertising and market research,86.8
"ITA Other professional, scientific and technical activities; veterinary activities",36.2
ITA Administrative and support service activities,2873.9
ITA Public administration and defence; compulsory social security,1753.3
ITA Education,35.6
ITA Human health and social work activities,1169.6
ITA Other service activities,1137.4
ITA Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
ITA Activities of extraterritorial organizations and bodies,0.0
"JPN Crop and animal production, hunting and related service activities",13014.5
JPN Forestry and logging,1578.3
JPN Fishing and aquaculture,6461.5
JPN Mining and quarrying,25770.8
"JPN Manufacture of food products, beverages and tobacco products",12748.4
"JPN Manufacture of textiles, wearing apparel and leather products",3590.6
"JPN Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1274.7
JPN Manufacture of paper and paper products,14208.6
JPN Printing and reproduction of recorded media,2742.4
JPN Manufacture of coke and refined petroleum products ,38254.2
JPN Manufacture of chemicals and chemical products ,50001.2
JPN Manufacture of basic pharmaceutical products and pharmaceutical preparations,259.9
JPN Manufacture of rubber and plastic products,3574.1
JPN Manufacture of other non-metallic mineral products,71295.8
JPN Manufacture of basic metals,199335.1
"JPN Manufacture of fabricated metal products, except machinery and equipment",4577.5
"JPN Manufacture of computer, electronic and optical products",4785.8
JPN Manufacture of electrical equipment,2256.9
JPN Manufacture of machinery and equipment n.e.c.,2794.9
"JPN Manufacture of motor vehicles, trailers and semi-trailers",3294.3
JPN Manufacture of other transport equipment,878.2
JPN Manufacture of furniture; other manufacturing,3470.3
JPN Repair and installation of machinery and equipment,0.0
"JPN Electricity, gas, steam and air conditioning supply",373667.6
"JPN Water collection, treatment and supply",472.8
"JPN Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",2750.1
JPN Construction,14680.2
JPN Wholesale and retail trade and repair of motor vehicles and motorcycles,1714.7
"JPN Wholesale trade, except of motor vehicles and motorcycles",22234.4
"JPN Retail trade, except of motor vehicles and motorcycles",19905.2
JPN Land transport and transport via pipelines,51945.7
JPN Water transport,82642.5
JPN Air transport,30136.7
JPN Warehousing and support activities for transportation,1876.7
JPN Postal and courier activities,881.5
JPN Accommodation and food service activities,10930.6
JPN Publishing activities,268.8
"JPN Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",637.4
JPN Telecommunications,2738.8
"JPN Computer programming, consultancy and related activities; information service activities",3223.9
"JPN Financial service activities, except insurance and pension funding",2561.8
"JPN Insurance, reinsurance and pension funding, except compulsory social security",1555.8
JPN Activities auxiliary to financial services and insurance activities,0.0
JPN Real estate activities,2887.4
JPN Legal and accounting activities; activities of head offices; management consultancy activities,0.0
JPN Architectural and engineering activities; technical testing and analysis,0.0
JPN Scientific research and development,1930.6
JPN Advertising and market research,1107.7
"JPN Other professional, scientific and technical activities; veterinary activities",7476.9
JPN Administrative and support service activities,1154.7
JPN Public administration and defence; compulsory social security,21101.7
JPN Education,6348.8
JPN Human health and social work activities,13931.8
JPN Other service activities,13253.2
JPN Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
JPN Activities of extraterritorial organizations and bodies,0.0
"KOR Crop and animal production, hunting and related service activities",9697.1
KOR Forestry and logging,199.7
KOR Fishing and aquaculture,3656.1
KOR Mining and quarrying,5897.3
"KOR Manufacture of food products, beverages and tobacco products",3784.9
"KOR Manufacture of textiles, wearing apparel and leather products",7015.9
"KOR Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",302.3
KOR Manufacture of paper and paper products,3928.0
KOR Printing and reproduction of recorded media,870.3
KOR Manufacture of coke and refined petroleum products ,17694.5
KOR Manufacture of chemicals and chemical products ,26648.9
KOR Manufacture of basic pharmaceutical products and pharmaceutical preparations,209.0
KOR Manufacture of rubber and plastic products,825.9
KOR Manufacture of other non-metallic mineral products,54389.1
KOR Manufacture of basic metals,69072.3
"KOR Manufacture of fabricated metal products, except machinery and equipment",1714.4
"KOR Manufacture of computer, electronic and optical products",2332.9
KOR Manufacture of electrical equipment,1015.2
KOR Manufacture of machinery and equipment n.e.c.,1777.5
"KOR Manufacture of motor vehicles, trailers and semi-trailers",3290.4
KOR Manufacture of other transport equipment,1696.6
KOR Manufacture of furniture; other manufacturing,571.6
KOR Repair and installation of machinery and equipment,0.0
"KOR Electricity, gas, steam and air conditioning supply",152146.6
"KOR Water collection, treatment and supply",1019.2
"KOR Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",2735.4
KOR Construction,6313.0
KOR Wholesale and retail trade and repair of motor vehicles and motorcycles,935.4
"KOR Wholesale trade, except of motor vehicles and motorcycles",6039.5
"KOR Retail trade, except of motor vehicles and motorcycles",8499.3
KOR Land transport and transport via pipelines,24472.2
KOR Water transport,24452.4
KOR Air transport,14564.1
KOR Warehousing and support activities for transportation,5020.1
KOR Postal and courier activities,123.1
KOR Accommodation and food service activities,5277.6
KOR Publishing activities,249.7
"KOR Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",346.7
KOR Telecommunications,730.0
"KOR Computer programming, consultancy and related activities; information service activities",756.3
"KOR Financial service activities, except insurance and pension funding",1347.3
"KOR Insurance, reinsurance and pension funding, except compulsory social security",694.1
KOR Activities auxiliary to financial services and insurance activities,381.6
KOR Real estate activities,1983.7
KOR Legal and accounting activities; activities of head offices; management consultancy activities,425.5
KOR Architectural and engineering activities; technical testing and analysis,522.5
KOR Scientific research and development,909.7
KOR Advertising and market research,52.4
"KOR Other professional, scientific and technical activities; veterinary activities",831.6
KOR Administrative and support service activities,1571.3
KOR Public administration and defence; compulsory social security,5283.0
KOR Education,8061.4
KOR Human health and social work activities,2599.9
KOR Other service activities,5933.8
KOR Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
KOR Activities of extraterritorial organizations and bodies,0.0
"MEX Crop and animal production, hunting and related service activities",15288.8
MEX Forestry and logging,259.3
MEX Fishing and aquaculture,212.2
MEX Mining and quarrying,27631.9
"MEX Manufacture of food products, beverages and tobacco products",5147.3
"MEX Manufacture of textiles, wearing apparel and leather products",2960.7
"MEX Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",662.0
MEX Manufacture of paper and paper products,1978.4
MEX Printing and reproduction of recorded media,434.3
MEX Manufacture of coke and refined petroleum products ,24598.3
MEX Manufacture of chemicals and chemical products ,13221.0
MEX Manufacture of basic pharmaceutical products and pharmaceutical preparations,163.6
MEX Manufacture of rubber and plastic products,1991.1
MEX Manufacture of other non-metallic mineral products,27232.6
MEX Manufacture of basic metals,22815.8
"MEX Manufacture of fabricated metal products, except machinery and equipment",1454.1
"MEX Manufacture of computer, electronic and optical products",1069.3
MEX Manufacture of electrical equipment,834.2
MEX Manufacture of machinery and equipment n.e.c.,437.1
"MEX Manufacture of motor vehicles, trailers and semi-trailers",808.2
MEX Manufacture of other transport equipment,49.7
MEX Manufacture of furniture; other manufacturing,1413.5
MEX Repair and installation of machinery and equipment,248.5
"MEX Electricity, gas, steam and air conditioning supply",131167.8
"MEX Water collection, treatment and supply",218.4
"MEX Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",89.8
MEX Construction,10158.9
MEX Wholesale and retail trade and repair of motor vehicles and motorcycles,590.7
"MEX Wholesale trade, except of motor vehicles and motorcycles",4165.4
"MEX Retail trade, except of motor vehicles and motorcycles",3713.6
MEX Land transport and transport via pipelines,15267.7
MEX Water transport,3753.2
MEX Air transport,14055.0
MEX Warehousing and support activities for transportation,1471.9
MEX Postal and courier activities,165.0
MEX Accommodation and food service activities,2615.4
MEX Publishing activities,15.9
"MEX Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",9.2
MEX Telecommunications,412.0
"MEX Computer programming, consultancy and related activities; information service activities",23.1
"MEX Financial service activities, except insurance and pension funding",359.0
"MEX Insurance, reinsurance and pension funding, except compulsory social security",44.8
MEX Activities auxiliary to financial services and insurance activities,45.7
MEX Real estate activities,0.0
MEX Legal and accounting activities; activities of head offices; management consultancy activities,210.4
MEX Architectural and engineering activities; technical testing and analysis,105.1
MEX Scientific research and development,185.1
MEX Advertising and market research,0.0
"MEX Other professional, scientific and technical activities; veterinary activities",16.9
MEX Administrative and support service activities,1454.1
MEX Public administration and defence; compulsory social security,3971.7
MEX Education,3215.5
MEX Human health and social work activities,1570.1
MEX Other service activities,1212.2
MEX Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
MEX Activities of extraterritorial organizations and bodies,0.0
"NLD Crop and animal production, hunting and related service activities",8219.8
NLD Forestry and logging,91.8
NLD Fishing and aquaculture,1016.1
NLD Mining and quarrying,2353.0
"NLD Manufacture of food products, beverages and tobacco products",4647.7
"NLD Manufacture of textiles, wearing apparel and leather products",334.0
"NLD Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",68.4
NLD Manufacture of paper and paper products,1294.3
NLD Printing and reproduction of recorded media,216.1
NLD Manufacture of coke and refined petroleum products ,12315.3
NLD Manufacture of chemicals and chemical products ,16314.4
NLD Manufacture of basic pharmaceutical products and pharmaceutical preparations,321.9
NLD Manufacture of rubber and plastic products,448.7
NLD Manufacture of other non-metallic mineral products,2299.9
NLD Manufacture of basic metals,7128.8
"NLD Manufacture of fabricated metal products, except machinery and equipment",515.5
"NLD Manufacture of computer, electronic and optical products",21.7
NLD Manufacture of electrical equipment,288.1
NLD Manufacture of machinery and equipment n.e.c.,289.7
"NLD Manufacture of motor vehicles, trailers and semi-trailers",110.4
NLD Manufacture of other transport equipment,91.1
NLD Manufacture of furniture; other manufacturing,334.0
NLD Repair and installation of machinery and equipment,189.2
"NLD Electricity, gas, steam and air conditioning supply",53550.5
"NLD Water collection, treatment and supply",19.1
"NLD Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",2084.4
NLD Construction,3210.6
NLD Wholesale and retail trade and repair of motor vehicles and motorcycles,591.9
"NLD Wholesale trade, except of motor vehicles and motorcycles",2530.9
"NLD Retail trade, except of motor vehicles and motorcycles",1492.1
NLD Land transport and transport via pipelines,5866.9
NLD Water transport,8232.6
NLD Air transport,10510.6
NLD Warehousing and support activities for transportation,842.7
NLD Postal and courier activities,122.9
NLD Accommodation and food service activities,883.4
NLD Publishing activities,30.3
"NLD Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",22.2
NLD Telecommunications,165.9
"NLD Computer programming, consultancy and related activities; information service activities",75.6
"NLD Financial service activities, except insurance and pension funding",360.0
"NLD Insurance, reinsurance and pension funding, except compulsory social security",172.0
NLD Activities auxiliary to financial services and insurance activities,113.3
NLD Real estate activities,630.9
NLD Legal and accounting activities; activities of head offices; management consultancy activities,424.1
NLD Architectural and engineering activities; technical testing and analysis,143.5
NLD Scientific research and development,84.8
NLD Advertising and market research,118.8
"NLD Other professional, scientific and technical activities; veterinary activities",96.6
NLD Administrative and support service activities,1916.8
NLD Public administration and defence; compulsory social security,1699.4
NLD Education,734.8
NLD Human health and social work activities,1300.9
NLD Other service activities,1119.8
NLD Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
NLD Activities of extraterritorial organizations and bodies,0.0
"NOR Crop and animal production, hunting and related service activities",90.8
NOR Forestry and logging,5.7
NOR Fishing and aquaculture,1467.2
NOR Mining and quarrying,9067.8
"NOR Manufacture of food products, beverages and tobacco products",75.2
"NOR Manufacture of textiles, wearing apparel and leather products",8.5
"NOR Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",90.4
NOR Manufacture of paper and paper products,11.4
NOR Printing and reproduction of recorded media,14.2
NOR Manufacture of coke and refined petroleum products ,2132.7
NOR Manufacture of chemicals and chemical products ,3378.0
NOR Manufacture of basic pharmaceutical products and pharmaceutical preparations,2.8
NOR Manufacture of rubber and plastic products,7.1
NOR Manufacture of other non-metallic mineral products,1771.6
NOR Manufacture of basic metals,5516.9
"NOR Manufacture of fabricated metal products, except machinery and equipment",27.0
"NOR Manufacture of computer, electronic and optical products",15.6
NOR Manufacture of electrical equipment,11.4
NOR Manufacture of machinery and equipment n.e.c.,27.0
"NOR Manufacture of motor vehicles, trailers and semi-trailers",7.1
NOR Manufacture of other transport equipment,39.7
NOR Manufacture of furniture; other manufacturing,19.9
NOR Repair and installation of machinery and equipment,15.6
"NOR Electricity, gas, steam and air conditioning supply",753.6
"NOR Water collection, treatment and supply",1.4
"NOR Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",25.2
NOR Construction,572.8
NOR Wholesale and retail trade and repair of motor vehicles and motorcycles,62.4
"NOR Wholesale trade, except of motor vehicles and motorcycles",146.1
"NOR Retail trade, except of motor vehicles and motorcycles",265.3
NOR Land transport and transport via pipelines,2049.3
NOR Water transport,26863.4
NOR Air transport,611.6
NOR Warehousing and support activities for transportation,224.3
NOR Postal and courier activities,35.5
NOR Accommodation and food service activities,102.2
NOR Publishing activities,0.0
"NOR Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",0.0
NOR Telecommunications,47.8
"NOR Computer programming, consultancy and related activities; information service activities",39.7
"NOR Financial service activities, except insurance and pension funding",48.2
"NOR Insurance, reinsurance and pension funding, except compulsory social security",14.2
