Unnamed: 0,"AUT Crop and animal production, hunting and related service activities",AUT Forestry and logging,AUT Fishing and aquaculture,AUT Mining and quarrying,"AUT Manufacture of food products, beverages and tobacco products","AUT Manufacture of textiles, wearing apparel and leather products","AUT Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",AUT Manufacture of paper and paper products,AUT Printing and reproduction of recorded media,AUT Manufacture of coke and refined petroleum products ,AUT Manufacture of chemicals and chemical products ,AUT Manufacture of basic pharmaceutical products and pharmaceutical preparations,AUT Manufacture of rubber and plastic products,AUT Manufacture of other non-metallic mineral products,AUT Manufacture of basic metals,"AUT Manufacture of fabricated metal products, except machinery and equipment","AUT Manufacture of computer, electronic and optical products",AUT Manufacture of electrical equipment,AUT Manufacture of machinery and equipment n.e.c.,"AUT Manufacture of motor vehicles, trailers and semi-trailers",AUT Manufacture of other transport equipment,AUT Manufacture of furniture; other manufacturing,AUT Repair and installation of machinery and equipment,"AUT Electricity, gas, steam and air conditioning supply","AUT Water collection, treatment and supply","AUT Sewerage; waste collection, treatment and disposal activities; materials recovery; remediation activities and other waste management services ",AUT Construction,AUT Wholesale and retail trade and repair of motor vehicles and motorcycles,"AUT Wholesale trade, except of motor vehicles and motorcycles","AUT Retail trade, except of motor vehicles and motorcycles",AUT Land transport and transport via pipelines,AUT Water transport,AUT Air transport,AUT Warehousing and support activities for transportation,AUT Postal and courier activities,AUT Accommodation and food service activities,AUT Publishing activities,"AUT Motion picture, video and television programme production, sound recording and music publishing activities; programming and broadcasting activities",AUT Telecommunications,"AUT Computer programming, consultancy and related activities; information service activities","AUT Financial service activities, except insurance and pension funding","AUT Insurance, reinsurance and pension funding, except compulsory social security",AUT Activities auxiliary to financial services and insurance activities,AUT Real estate activities,AUT Legal and accounting activities; activities of head offices; management consultancy activities,AUT Architectural and engineering activities; technical testing and analysis,AUT Scientific research and development,AUT Advertising and market research,"AUT Other professional, scientific and technical activities; veterinary activities",AUT Administrative and support service activities,AUT Public administration and defence; compulsory social security,AUT Education,AUT Human health and social work activities,AUT Other service activities,AUT Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,AUT Activities of extraterritorial organizations and bodies
AUT Manufacture of chemicals and chemical products ,0.039928857269897734,0.034024402341037596,0.008808530366249422,0.022627592497124958,0.003971928763567869,0.013135609168579926,0.015619955797263404,0.04921867055354055,0.045567596375910464,0.03240548016170362,0.2377753430976819,0.05617430795847751,0.262718196019833,0.027043362969895495,0.00550895369323411,0.009402497092576744,0.026362506657198654,0.026260327094924974,0.006937586411218645,0.012293649869227756,0.018379454839646515,0.01858508291806225,0.0,0.005174143187709176,0.03755477894269706,0.011957484499557131,0.010461285521227106,0.006160670280926564,0.005933333771379385,0.0039803827828301,0.005726879891709908,0.0015488215488215487,0.003083365055196041,0.003066370788783538,0.00415107876800082,0.007158233116156253,0.0024211645210818473,0.007571086833214136,0.003325522618669995,0.00618940288361776,0.00031923538288898345,7.686867755127142e-05,0.000537309423064007,0.003279155358614471,0.005212638210938353,0.0,0.0,0.0,0.0,0.013827360152482168,0.0064295139961254456,0.00620956601425191,0.021622942308279637,0.01697675365386964,0.03769062069668996,0.0
AUT Manufacture of basic pharmaceutical products and pharmaceutical preparations,0.026900844819919965,0.0011903580993949015,0.000927213722763097,0.0013403656263631675,0.0009827452610889572,0.0019571681282697885,0.0010181529216022251,0.00850818616318091,0.004085983300763901,0.001017585731597887,0.006184407796101948,0.09715614186851211,0.006112884602322896,0.0014233348931523945,0.0005609753959697424,0.0008777126807539552,0.001819634297887449,0.0013066936435676955,0.0009134900256764764,0.0012388949480617118,0.0013276355640376716,0.001225390082509599,0.0,0.0004766964933014212,0.001164919287735064,0.0008857395925597874,0.000772234435428123,0.0015543845016491638,0.0014751200793739446,0.0013912539011511416,0.0006334276243860959,0.0026262626262626263,0.0008755234107346783,0.0008775469033689731,0.0008199661763952237,0.001216957033380213,0.002066847761899138,0.0030087055167821643,0.0007367311647515066,0.0015384064970841833,0.00019347598962968695,9.22424130615257e-05,0.0004197729867687554,0.0006644604279297744,0.001458135146515291,0.0,0.0,0.0,0.0,0.0020330955612672193,0.0007955002760853899,0.005197434108845211,0.02780747029899521,0.025436632333184054,0.00249910746162085,0.0
AUT Manufacture of rubber and plastic products,0.005847043130280125,0.0068445590715206835,0.019935095039406586,0.005353531347900226,0.021686542059607277,0.018630735067183563,0.018227420596488617,0.047286532659909834,0.13092911707230415,0.006235025300881599,0.055529927344020284,0.04974048442906575,0.08198057461115263,0.0096903759163937,0.0032124606659829774,0.008711298356483006,0.04131901295934671,0.02027482717922779,0.022565672526170255,0.048391024894376265,0.027963324067543458,0.05759333387795115,0.0,0.0027310736595393924,0.01766794253064847,0.006643046944198406,0.01740641328243229,0.01863365811123327,0.01070365527527909,0.007928535745556313,0.012772677576662098,0.0018181818181818184,0.009649790635706128,0.00761549324188017,0.02254906985086865,0.008369449786171466,0.008592181410180703,0.0024661520629362006,0.014857411822488715,0.006785684471634885,0.00025151878651859304,4.612120653076285e-05,0.0002014910336490026,0.006157045653609013,0.00275252249582833,0.0,0.0,0.0,0.0,0.005111618101481503,0.011380333361409813,0.007303762668745639,0.010872552912072812,0.009135691894312584,0.00984342326720049,0.0
AUT Manufacture of other non-metallic mineral products,0.002562249888839484,0.022914393413351854,0.0044815329933549685,0.003346948487131697,0.0068571680557392945,0.0026346494034400997,0.009809034244704364,0.003491407070946748,0.0045745247823769765,0.0009713318347070739,0.012642717102986966,0.014381487889273358,0.014059634585342663,0.30116206520043676,0.0052372312358112665,0.01979242095100169,0.011938576247115215,0.01664980610352386,0.010887813549279084,0.01562913626785544,0.01140936812844874,0.015072298014868066,0.0,0.010854776399551111,0.014838852831863314,0.004871567759078831,0.05234877594614287,0.011430412859688363,0.005299262111425775,0.002621358701782846,0.0015531992433576872,0.00040404040404040404,0.0009135896459840122,0.001089368569699415,0.0013324450366422385,0.005017077581010878,0.0010629502775481281,0.0010604453870625662,0.001135793878991906,0.001085232490191168,0.0002031497891111713,4.612120653076285e-05,0.00025186379206125324,0.0037623993061997618,0.0013099823776180155,0.0,0.0,0.0,0.0,0.0024547318566436596,0.002700021525301588,0.0025029748471544046,0.007421433588858689,0.007344379758172862,0.006426276329882185,0.0
AUT Manufacture of basic metals,0.0017174299688750554,0.004860628905862515,0.004945139854736518,0.020977911726216443,0.0017450028033438535,0.01674884263615492,0.017134768680622813,0.009084437815667265,0.02202877953455321,0.006642059593520753,0.013334678814438932,0.004541522491349481,0.02592315877651747,0.02801824988301357,0.36954254209506776,0.42654642002940335,0.22390378128883368,0.38627550160175356,0.2926871420106656,0.15612194114719555,0.22988839563539806,0.23870598807286988,0.0,0.0053529043726972085,0.014089976146890773,0.00354295837023915,0.0337516269858569,0.008378511582060127,0.01477748355684633,0.004925790839210799,0.0030543359422452844,0.0006734006734006734,0.001161020175104682,0.0015836191244704458,0.0040998308819761185,0.0026807496914554693,0.0014467934333293967,0.002293521418530667,0.0029673894135824573,0.0029694823083252836,0.00022249738807413996,0.00013836361959228854,0.0009738733293035126,0.007658553633606166,0.0036843254370506687,0.0,0.0,0.0,0.0,0.002864816472694718,0.004239548530196254,0.003132137923488298,0.004626943163424244,0.020705939828196882,0.004437190799204366,0.0
"AUT Manufacture of fabricated metal products, except machinery and equipment",0.0050300133392618945,0.034024402341037596,0.04496986555401021,0.028449062140619423,0.010690504538897182,0.011291354586171856,0.0375723261069309,0.01742313819870513,0.008305205187422277,0.0016373879499347818,0.017010725406527503,0.015246539792387544,0.037628200774298716,0.031781313367649354,0.02171588349242245,0.17605819235073397,0.033818569146103324,0.0704771539369415,0.14746691684771873,0.039104607206768394,0.11803509936522423,0.05677640715627809,0.0,0.009414755742703068,0.0636267820491485,0.008857395925597873,0.05693485206105635,0.014425446411646508,0.0068762278978389,0.008723537974785539,0.018482203286881976,0.0014141414141414141,0.0027407689379520365,0.004075045390357071,0.024752728949930816,0.010504864957951839,0.004517538679579544,0.008779501344052875,0.014089983525872563,0.005020690971104195,0.0006191231668149983,0.0001998585616333057,0.0002854456310027537,0.009034935948603556,0.0028110038519719915,0.0,0.0,0.0,0.0,0.003384642042336905,0.011726609952176394,0.020379412689945697,0.01134593653605351,0.017245450474290602,0.01616769521089407,0.0
"AUT Manufacture of computer, electronic and optical products",0.0009448643841707425,0.005852593988691599,0.006026889197960131,0.0030693579727961297,0.0006362645600640044,0.0014302382475817684,0.0009188209292507886,0.001559269177316023,0.002353881684135726,0.00039778351326099216,0.0015569138507669242,0.001351643598615917,0.002422513527587222,0.0011503665574793326,0.0005302970540026471,0.0021065104338094925,0.030711876442393045,0.016944865958523018,0.00970274540786095,0.004140238672582302,0.02808778990167199,0.0026550118454374645,0.0,0.0019663730348683625,0.004049481333555222,0.003985828166519044,0.002340368555112005,0.006805171171854266,0.0021650426109296873,0.0014342269946229916,0.003800565746316575,0.0009427609427609427,0.0013323182337266844,0.004347387532781925,0.014349408086916414,0.0015556384719152723,0.0016534782095193102,0.008828824385311598,0.014898341331641578,0.007059974002122763,0.0006481445652594512,0.00015373735510254284,0.0005541003425347571,0.001061410813446263,0.00473309109056033,0.0,0.0,0.0,0.0,0.003188263493805412,0.0036499424432153184,0.011461709955821808,0.02085942033411722,0.011309693441354884,0.00484520834395879,0.0
AUT Manufacture of electrical equipment,0.0013172521120497999,0.004860628905862515,0.008190387884407357,0.0025459015743347743,0.0009984943838628186,0.0015807896420640599,0.0008939879311629294,0.003321921290803702,0.0015988630307337006,0.00042553585139548,0.0016001614577326718,0.0010813148788927337,0.004052616088206661,0.0014233348931523945,0.0009028197778888042,0.0025563381826958945,0.021924374223326826,0.057199460461979434,0.027676278886035945,0.004532025963849681,0.019914533460565074,0.002328241156768238,0.0,0.015095388954545005,0.002940034392855161,0.0031000885739592555,0.004684473728459953,0.009155703832884709,0.0019744925784047677,0.0014986866348307667,0.004000138833451921,0.0006060606060606061,0.0005900266463646746,0.0016037926165019165,0.00825090964997694,0.001303062483855228,0.0008267391047596551,0.004513058275173247,0.011787698636024106,0.003780425268028574,0.0003869519792593739,7.686867755127142e-05,0.00031902746994425413,0.0010398374229290625,0.002175506448544204,0.0,0.0,0.0,0.0,0.0015363733502757964,0.0017547800207765953,0.002790201468959008,0.004061936902544056,0.00877742946708464,0.00367215790278982,0.0
AUT Manufacture of machinery and equipment n.e.c.,0.004746554024010672,0.05108620176569785,0.04079740380157627,0.01727406114922473,0.0024694624509414825,0.005269298806880199,0.004718269636693239,0.0044066302837191965,0.009015810978859479,0.0011285950841358383,0.003849037019951562,0.004433391003460207,0.005388394575380924,0.006044298861332086,0.002756668156757562,0.009248897373444802,0.017486241789454997,0.02474287641207217,0.03937882678254,0.014750262073931323,0.032900468821308544,0.006208643084715301,0.0,0.006246710297637373,0.007211405114550396,0.006643046944198406,0.004511343750194616,0.03529590173257004,0.0038799929036539608,0.003410989294328089,0.0036530552036513203,0.0024915824915824917,0.0022839741149600305,0.0031672382489408915,0.006457233639112387,0.0029907293131655236,0.003041218849651589,0.0048336580433549535,0.006466862446152114,0.004650996386533577,0.000948032349185466,0.0003535959167358485,0.0012089462018940156,0.001954549180858362,0.0052477270246245504,0.0,0.0,0.0,0.0,0.004522482455887025,0.004337816211359744,0.007016536046941035,0.006688452493662769,0.01808411024711965,0.005049217116336002,0.0
"AUT Manufacture of motor vehicles, trailers and semi-trailers",0.0017896843041351714,0.005555004463842873,0.012826456498222843,0.0029583217670619026,0.0006362645600640044,0.00184425458240807,0.0008939879311629294,0.0013219890851157588,0.0022206430982412506,0.0002220187050759026,0.0010091108292007841,0.0017841695501730104,0.0014942606805678192,0.0020862579940726877,0.0009072023981698177,0.0020845676167906436,0.004926327001597728,0.005816894284269096,0.009603989729409441,0.19704782981607177,0.004480770028627142,0.007025569806388367,0.0,0.001340708887410247,0.0017751151051200974,0.002657218777679362,0.0023715070404115263,0.2487583879895363,0.004247951587150358,0.0062633283735221285,0.03443069607621957,0.0022895622895622897,0.008184240578606776,0.012245309663102683,0.009737098344693282,0.0017163686461353002,0.0009153182945553325,0.0019235986090902365,0.009086351031935247,0.00394738411267337,0.00023217118755562433,0.00015373735510254284,0.0009402914903620121,0.0014065850617214705,0.0034309062270948027,0.0,0.0,0.0,0.0,0.00317671181448003,0.004234869116807517,0.00552569310519333,0.0021989432855877597,0.005764768147213288,0.0032131381649410924,0.0
AUT Manufacture of other transport equipment,0.0016173855046687417,0.0011903580993949015,0.024416628032761557,0.006027679739858033,0.00024253649071746702,0.0007903948210320299,0.0005711589560207604,0.0005423544964577472,0.0007106057914372003,0.00014801247005060176,0.00038922846269173105,0.0007569204152249135,0.0025130747809549684,0.00042895024177195455,0.0003330791413570345,0.000724112961622013,0.0015089650275164211,0.0012223908278536505,0.0037527157811574163,0.0018636368449475324,0.10757996929842757,0.0015930071072624786,0.0,0.0004667653163576416,0.0007488766849725411,0.0008857395925597874,0.0012617314243365946,0.0025780035637108082,0.005309118147590856,0.0020519652132808346,0.02823525328427885,0.07138047138047138,0.12314427103159498,0.01879160782731491,0.0006662225183211193,0.0005568152464050974,0.0004428959489783867,0.0007645071395102222,0.0007571959193279373,0.001323745125398018,0.00015478079170374957,0.00012298988408203428,0.0005037275841225065,0.0008629356206880187,0.0015945916441838343,0.0,0.0,0.0,0.0,0.003523262194241488,0.009124856108038296,0.0009984544472255274,0.0009009559295116516,0.0016366079062003827,0.0008670372826031519,0.0
AUT Manufacture of furniture; other manufacturing,0.0010115606936416184,0.0031742882650530706,0.005563282336578582,0.0013800214141253915,0.0014048217514284454,0.013549625503406227,0.007772728401499914,0.003355818446832311,0.003641854681115651,0.00034227883699201655,0.003358897474339753,0.002703287197231834,0.004595983608413141,0.001754796443612541,0.003308878312165277,0.006308559892919053,0.0033729806497425885,0.0035828696678469065,0.004764961485285404,0.010451190715700082,0.005808405592664813,0.026386733110040028,0.0,0.001241397117972451,0.0029955067398901645,0.003985828166519044,0.004365615638992857,0.006122758463813169,0.0034988928386041223,0.0031853805536008768,0.001466428335907537,0.00040404040404040404,0.0008184240578606775,0.0008674601573532378,0.0028186337313585814,0.005441864470020952,0.0006495807251683006,0.0043897506720264375,0.00249670005832455,0.0017292166052496633,0.0001451069922222652,1.5373735510254285e-05,5.037275841225065e-05,0.0008629356206880187,0.0013918562762191417,0.0,0.0,0.0,0.0,0.0010685303375978282,0.003392574706834751,0.023265356366172905,0.011681886204684973,0.01396409233399829,0.004794206150864487,0.0
AUT Repair and installation of machinery and equipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
